"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"201","258TMP22010909","2022-01-09",9,11.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"202","258TMP22010910","2022-01-09",10,13.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"203","258TMP22010911","2022-01-09",11,15.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"204","258TMP22010912","2022-01-09",12,17.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"205","258TMP22010913","2022-01-09",13,19.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"206","258TMP22010914","2022-01-09",14,21,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"207","258TMP22010915","2022-01-09",15,21.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"208","258TMP22010916","2022-01-09",16,22.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"209","258TMP22010917","2022-01-09",17,22.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"210","258TMP22010918","2022-01-09",18,22.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"211","258TMP22010919","2022-01-09",19,20.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"212","258TMP22010920","2022-01-09",20,18.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"213","258TMP22010921","2022-01-09",21,16.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"214","258TMP22010922","2022-01-09",22,15.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"215","258TMP22010923","2022-01-09",23,15.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"216","258TMP22011000","2022-01-10",0,14.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"217","258TMP22011001","2022-01-10",1,14,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"218","258TMP22011002","2022-01-10",2,12.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"219","258TMP22011003","2022-01-10",3,12.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"220","258TMP22011004","2022-01-10",4,11.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"221","258TMP22011005","2022-01-10",5,11.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"222","258TMP22011006","2022-01-10",6,11.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"223","258TMP22011007","2022-01-10",7,11.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"224","258TMP22011008","2022-01-10",8,11.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"225","258TMP22011011","2022-01-10",11,11.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"226","258TMP22011013","2022-01-10",13,11.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"227","258TMP22011212","2022-01-12",12,15.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"228","258TMP22011213","2022-01-12",13,17.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"229","258TMP22011214","2022-01-12",14,19.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"230","258TMP22011215","2022-01-12",15,20.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"231","258TMP22011216","2022-01-12",16,21.1,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"232","258TMP22011217","2022-01-12",17,21.2,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"233","258TMP22011218","2022-01-12",18,20.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"234","258TMP22011219","2022-01-12",19,19.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
