"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"262","266TMP22011323","2022-01-13",23,13.1,1,"°C",266,"Tlalnepantla","TLA","TMP"
"263","266TMP22011400","2022-01-14",0,12.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"264","266TMP22011401","2022-01-14",1,11.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"265","266TMP22011402","2022-01-14",2,10.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"266","266TMP22011403","2022-01-14",3,9.5,1,"°C",266,"Tlalnepantla","TLA","TMP"
"267","266TMP22011404","2022-01-14",4,8.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"268","266TMP22011405","2022-01-14",5,8.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"269","266TMP22011406","2022-01-14",6,7.8,1,"°C",266,"Tlalnepantla","TLA","TMP"
"270","266TMP22011407","2022-01-14",7,7.3,1,"°C",266,"Tlalnepantla","TLA","TMP"
"271","266TMP22011408","2022-01-14",8,7.2,1,"°C",266,"Tlalnepantla","TLA","TMP"
"272","266TMP22011409","2022-01-14",9,9.7,1,"°C",266,"Tlalnepantla","TLA","TMP"
